,Chain,Time_Between_Disturbances,Centroid
0,fire -> biotic-dieback,2.0,POINT (433551.05291908677 6384288.3202217715)
0,fire -> biotic-dieback,4.002739726027397,POINT (728924.8356469444 6378729.896707122)
0,fire -> biotic-dieback,0.4986301369863014,POINT (400196.59035579115 6385766.524146096)
0,biotic-dieback -> fire,0.0,POINT (400532.72801428504 6385722.657325394)
0,fire -> biotic-dieback,2.0,POINT (414252.55031246744 6385130.282082796)
0,fire -> biotic-dieback,1.0,POINT (417130.3223808863 6384979.7255857885)
0,storm -> biotic-dieback,0.4986301369863014,POINT (423355.5458530678 6385008.518260497)
1,biotic-dieback -> fire,0.4986301369863014,POINT (423355.5458530678 6385008.518260497)
0,biotic-dieback -> fire,0.0,POINT (400155.56234985695 6385740.683256577)
0,biotic-dieback -> fire,2.0,POINT (402378.87031943834 6385634.752954462)
0,biotic-dieback -> fire,3.0027397260273974,POINT (405793.30889769446 6385473.6093266625)
0,fire -> biotic-dieback,2.0,POINT (429179.93572047696 6384406.069044129)
0,fire -> biotic-dieback,2.0,POINT (432477.4451814643 6384300.670849155)
0,biotic-dieback -> fire,3.0027397260273974,POINT (406030.22822636855 6385434.695557302)
0,fire -> biotic-dieback,1.0,POINT (434978.58793653006 6384195.242992482)
0,biotic-dieback -> fire,1.0,POINT (400490.3761459078 6385669.075022098)
0,fire -> biotic-dieback,0.0,POINT (419786.958128177 6384777.051738515)
0,fire -> biotic-dieback,2.0,POINT (429158.2833186886 6384365.308756968)
0,biotic-dieback -> fire,0.4986301369863014,POINT (390782.2207763299 6386112.553724355)
0,fire -> biotic-dieback,1.0,POINT (399933.22113441356 6385667.911731308)
0,storm -> biotic-dieback,0.0,POINT (769796.9886597933 6378879.7832175335)
1,biotic-dieback -> fire,1.5013698630136987,POINT (769796.9886597933 6378879.7832175335)
0,biotic-dieback -> fire,1.0,POINT (427752.5190334013 6384517.1388073275)
0,biotic-dieback -> fire,0.5013698630136987,POINT (413031.65158918046 6385090.281459831)
0,storm -> biotic-dieback,0.0,POINT (734167.176551561 6378551.652869361)
0,biotic-dieback -> fire,0.4986301369863014,POINT (397543.67382953345 6385754.923774686)
0,fire -> biotic-dieback,2.0,POINT (404680.60833978205 6385491.165894911)
1,biotic-dieback -> fire,1.5013698630136987,POINT (404680.60833978205 6385491.165894911)
0,biotic-dieback -> fire,0.0,POINT (436324.62448704126 6384038.392516677)
0,biotic-dieback -> fire,0.0,POINT (404926.2675570423 6385397.5851626545)
0,biotic-dieback -> fire,0.0,POINT (405052.9281795775 6385383.2852268545)
1,storm -> fire,1.5013698630136987,POINT (769827.1063622301 6378852.345396857)
0,fire -> biotic-dieback,1.5013698630136987,POINT (389787.9299978584 6386088.367861112)
0,fire -> biotic-dieback,1.5013698630136987,POINT (389845.86172013136 6386089.29336507)
0,biotic-dieback -> fire,1.0,POINT (405985.32166304864 6385325.594826259)
0,fire -> biotic-dieback,0.0,POINT (419881.97847908206 6384677.496462834)
0,biotic-dieback -> fire,1.5013698630136987,POINT (679197.2124889991 6378479.9110854035)
0,biotic-dieback -> fire,2.0,POINT (769887.1879587927 6378811.354867454)
0,biotic-dieback -> fire,0.4986301369863014,POINT (390562.5689499717 6386084.464167379)
0,biotic-dieback -> fire,3.0027397260273974,POINT (404872.3024340974 6385350.081658997)
0,biotic-dieback -> fire,1.0,POINT (428180.5739609931 6384296.421750833)
0,fire -> biotic-dieback,0.4986301369863014,POINT (428240.1400794595 6384293.840242947)
0,biotic-dieback -> fire,1.0,POINT (867450.3120377857 6380642.257045314)
0,biotic-dieback -> fire,1.0,POINT (867532.507796586 6380616.670094957)
0,biotic-dieback -> fire,0.0,POINT (404990.1095322978 6385316.736054953)
0,fire -> biotic-dieback,0.0,POINT (419880.0310103505 6384633.899621194)
0,fire -> biotic-dieback,0.4986301369863014,POINT (428205.04373440746 6384249.032623885)
0,fire -> biotic-dieback,0.4986301369863014,POINT (428278.64871768665 6384264.374514884)
0,fire -> biotic-dieback,1.4986301369863013,POINT (434331.83376688935 6383989.59000915)
1,storm -> fire,1.5013698630136987,POINT (769915.8449522762 6378736.687446063)
0,biotic-dieback -> fire,1.4986301369863013,POINT (394461.3784549686 6385802.424125524)
0,biotic-dieback -> fire,1.0,POINT (397723.0892881872 6385635.057981147)
0,biotic-dieback -> fire,0.0,POINT (405127.7700361533 6385282.45904615)
0,storm -> biotic-dieback,0.4986301369863014,POINT (405284.0814162163 6385263.989423493)
1,biotic-dieback -> fire,0.5013698630136987,POINT (405284.0814162163 6385263.989423493)
0,biotic-dieback -> fire,2.5013698630136987,POINT (426795.2625966593 6384278.786187358)
0,biotic-dieback -> fire,3.0,POINT (426907.4195891382 6384296.139209814)
0,fire -> biotic-dieback,0.4986301369863014,POINT (392821.857924381 6385810.707605386)
0,fire -> biotic-dieback,1.4986301369863013,POINT (429209.4628367028 6384168.520046287)
0,fire -> biotic-dieback,1.4986301369863013,POINT (429259.1022804029 6384166.376917818)
0,fire -> biotic-dieback,1.4986301369863013,POINT (429308.7417390289 6384164.234135103)
0,biotic-dieback -> fire,2.5013698630136987,POINT (429451.7985453248 6384137.213332167)
0,biotic-dieback -> fire,1.4986301369863013,POINT (777350.5464374275 6378801.685086431)
0,biotic-dieback -> fire,0.0,POINT (390852.0455040196 6385914.47663608)
0,fire -> biotic-dieback,0.4986301369863014,POINT (392757.6833583003 6385820.803229568)
0,biotic-dieback -> fire,1.4986301369863013,POINT (394622.9724277361 6385715.773454652)
0,biotic-dieback -> fire,0.4986301369863014,POINT (397958.6305880755 6385568.100363099)
0,fire -> biotic-dieback,1.0,POINT (404589.1466311104 6385252.208098859)
0,fire -> biotic-dieback,1.4986301369863013,POINT (429287.68831169826 6384137.345951892)
0,biotic-dieback -> fire,1.0,POINT (399406.4568151419 6385470.720062605)
0,biotic-dieback -> fire,2.0,POINT (426764.80567381566 6384218.958814009)
0,fire -> biotic-dieback,2.0,POINT (433694.58034548134 6383920.874642548)
0,biotic-dieback -> biotic-mortality,1.9917808219178081,POINT (789781.5957857805 6378911.639763479)
0,biotic-dieback -> fire,2.5013698630136987,POINT (394600.4193851592 6385661.2639345)
0,biotic-dieback -> fire,1.0,POINT (399424.3138503502 6385428.159521283)
0,fire -> biotic-dieback,1.0,POINT (431126.7817260098 6383969.628966659)
0,biotic-dieback -> fire,0.4986301369863014,POINT (399379.3027451088 6385371.2359826835)
0,biotic-dieback -> fire,1.0,POINT (403559.4779374026 6385178.901583056)
0,biotic-dieback -> fire,3.0027397260273974,POINT (405160.95272953354 6385141.889915924)
0,biotic-dieback -> fire,1.5013698630136987,POINT (405462.1927915074 6385116.612057032)
0,biotic-dieback -> fire,2.0,POINT (424366.7062954207 6384416.04402662)
0,biotic-dieback -> fire,2.0,POINT (426762.38807833736 6384163.469287425)
0,fire -> biotic-dieback,2.0,POINT (430608.5059099164 6383990.463068368)
0,biotic-dieback -> fire,3.5013698630136987,POINT (394558.69040702266 6385621.590629121)
0,fire -> biotic-dieback,1.0,POINT (413924.93581766606 6384708.142941243)
0,fire -> biotic-dieback,1.0,POINT (434569.6329878992 6383894.122057462)
1,fire -> biotic-dieback,2.0027397260273974,POINT (764712.378734811 6378448.829683703)
0,fire -> biotic-dieback,1.0,POINT (413986.40116265096 6384674.450343558)
0,biotic-dieback -> fire,1.0,POINT (430373.8013419197 6383951.573769444)
0,biotic-dieback -> fire,0.4986301369863014,POINT (376294.0685372567 6386482.401387099)
0,biotic-dieback -> fire,2.0,POINT (426937.4662738226 6384072.451635248)
0,biotic-dieback -> fire,0.4986301369863014,POINT (397750.75746610004 6385383.494163633)
0,biotic-dieback -> fire,0.0,POINT (403774.5472809897 6385093.607080795)
0,biotic-dieback -> fire,1.0,POINT (425248.4940916737 6384118.4195289025)
0,biotic-dieback -> fire,1.0,POINT (425308.0619009704 6384115.810171594)
0,fire -> biotic-dieback,0.0,POINT (426975.9706056513 6384042.977939826)
0,fire -> biotic-dieback,2.0,POINT (378226.4606123017 6386327.305826427)
0,biotic-dieback -> fire,3.0,POINT (424194.9134228436 6384136.867182759)
0,fire -> biotic-dieback,1.0,POINT (434751.61434234027 6383672.243897916)
0,biotic-dieback -> biotic-mortality,2.0,POINT (960796.9240511619 6383494.833391241)
0,fire -> biotic-dieback,2.0,POINT (378681.56558857945 6386276.156390486)
0,biotic-dieback -> fire,0.4986301369863014,POINT (405530.3382432343 6384957.721957781)
0,fire -> biotic-dieback,0.0,POINT (427003.3394627725 6383986.191697445)
0,fire -> biotic-dieback,2.0027397260273974,POINT (390022.7255154479 6385762.642236313)
0,fire -> biotic-dieback,0.0,POINT (424908.21167823643 6384110.37258174)
0,biotic-dieback -> fire,3.0,POINT (540551.7803923613 6380051.733868578)
0,biotic-dieback -> fire,1.0,POINT (394224.8060370681 6385589.206907743)
0,fire -> biotic-dieback,0.5013698630136987,POINT (408021.19996187085 6385032.186213203)
1,biotic-dieback -> fire,1.0,POINT (399893.2570690911 6385189.232028429)
0,fire -> biotic-dieback,1.0,POINT (401141.5148011998 6385137.557594376)
0,biotic-dieback -> fire,3.0027397260273974,POINT (401205.5721882531 6385145.625932572)
1,fire -> biotic-dieback,1.0,POINT (401205.5721882531 6385145.625932572)
0,biotic-dieback -> fire,2.0,POINT (420737.5625657926 6384234.271207416)
0,biotic-dieback -> fire,2.0,POINT (423595.5701511119 6384079.859339942)
0,biotic-dieback -> fire,1.0,POINT (424793.96297812805 6384036.423463192)
0,fire -> biotic-dieback,2.0027397260273974,POINT (764992.8508095776 6378342.180110426)
0,biotic-dieback -> fire,2.0,POINT (420686.6880251195 6384208.738163225)
0,fire -> biotic-dieback,2.0,POINT (378279.6029244672 6386199.444046215)
0,fire -> biotic-dieback,1.5013698630136987,POINT (401297.693738846 6385074.510661894)
0,storm -> biotic-dieback,0.0,POINT (404736.847929836 6384914.717925261)
1,biotic-dieback -> fire,1.0,POINT (404736.847929836 6384914.717925261)
0,biotic-dieback -> fire,0.4986301369863014,POINT (405945.1759776061 6384893.772172957)
0,fire -> biotic-dieback,0.0,POINT (414381.3989683083 6384464.936850846)
0,biotic-dieback -> fire,2.0,POINT (418501.33861387806 6384278.650845091)
0,biotic-dieback -> fire,4.002739726027397,POINT (423912.04601931607 6384038.121417069)
0,biotic-dieback -> fire,2.0,POINT (424428.30780392693 6384015.415770835)
0,fire -> biotic-dieback,2.0027397260273974,POINT (856633.6735653428 6379918.463445538)
0,biotic-dieback -> fire,0.5013698630136987,POINT (894306.1388684331 6380967.252451517)
0,biotic-dieback -> fire,2.0,POINT (418579.5153915262 6384247.343184199)
0,biotic-dieback -> fire,0.5013698630136987,POINT (431015.84055591736 6383692.366039765)
0,biotic-dieback -> fire,2.0,POINT (418608.05386652576 6384218.263534885)
0,fire -> biotic-dieback,0.4986301369863014,POINT (439179.949051986 6383329.024395549)
0,fire -> biotic-dieback,2.0,POINT (378335.5935636862 6386127.052004505)
0,fire -> biotic-dieback,1.0,POINT (400563.7964428764 6385019.15453393)
0,fire -> biotic-dieback,2.0,POINT (378449.01205806097 6386074.887864454)
0,biotic-dieback -> fire,0.0,POINT (405784.93430686236 6384765.060466075)
0,biotic-dieback -> fire,0.5013698630136987,POINT (894526.8746319504 6380916.862959823)
0,biotic-dieback -> fire,2.0,POINT (422893.2549077238 6383944.062589841)
0,fire -> biotic-dieback,2.0,POINT (437011.9054333391 6383336.1668298915)
0,fire -> biotic-dieback,0.4986301369863014,POINT (428656.6639003061 6383665.624612963)
1,biotic-dieback -> fire,1.0,POINT (428656.6639003061 6383665.624612963)
0,fire -> biotic-dieback,1.5013698630136987,POINT (433112.08681118925 6383513.975845169)
0,fire -> biotic-dieback,2.0027397260273974,POINT (856526.1820349728 6379802.746204139)
0,fire -> biotic-dieback,2.0,POINT (415784.93235364207 6384271.581162665)
0,biotic-dieback -> fire,2.0,POINT (418483.9388575703 6384112.63733702)
0,biotic-dieback -> fire,1.0,POINT (425797.80631630967 6383771.23090201)
0,biotic-dieback -> fire,2.0,POINT (418720.9661810462 6384074.203055355)
0,fire -> biotic-dieback,1.5013698630136987,POINT (432618.2007605775 6383449.660183927)
0,biotic-dieback -> fire,1.0,POINT (436175.52043731534 6383315.699817806)
0,fire -> biotic-dieback,2.0,POINT (414850.71329654095 6384211.9143640585)
1,storm -> fire,0.4986301369863014,POINT (423107.38934033405 6383837.311278372)
0,fire -> biotic-dieback,1.4986301369863013,POINT (432699.14575754845 6383435.091443417)
0,biotic-dieback -> fire,0.5013698630136987,POINT (436118.048931952 6383273.644249274)
0,biotic-dieback -> fire,2.0,POINT (418386.45025997964 6384036.144307142)
0,biotic-dieback -> fire,2.0,POINT (415170.8166518394 6384306.782189569)
1,fire -> biotic-dieback,1.5013698630136987,POINT (415170.8166518394 6384306.782189569)
0,biotic-dieback -> fire,0.0,POINT (418717.233319426 6383990.973307973)
0,fire -> biotic-dieback,0.4986301369863014,POINT (430862.81507636677 6383448.760473036)
0,fire -> biotic-dieback,1.0,POINT (403665.6443726239 6384656.336135917)
1,biotic-dieback -> fire,2.5013698630136987,POINT (403665.6443726239 6384656.336135917)
0,fire -> biotic-dieback,2.0,POINT (414695.1213289802 6384144.8578566)
0,biotic-dieback -> fire,0.0,POINT (418507.4967402515 6383972.584446984)
0,biotic-dieback -> fire,1.0,POINT (396536.8266388862 6384969.466444977)
0,biotic-dieback -> fire,1.5013698630136987,POINT (405490.94322220626 6384542.546019361)
0,fire -> biotic-dieback,2.0,POINT (406185.8556611547 6384509.949342846)
0,fire -> biotic-dieback,1.0,POINT (423033.6023424894 6383743.275659083)
0,fire -> biotic-dieback,1.0,POINT (423579.6741913664 6383719.1848627)
0,biotic-dieback -> fire,1.0,POINT (418395.79522862367 6383922.000705035)
0,fire -> biotic-dieback,1.0,POINT (437134.62333817146 6383160.685740195)
0,fire -> biotic-dieback,1.4986301369863013,POINT (431593.2099273465 6383362.674330157)
1,storm -> biotic-dieback,0.0,POINT (414535.8847026127 6384155.030157894)
0,fire -> biotic-dieback,1.0,POINT (434808.5883836002 6383312.271829541)
0,storm -> biotic-dieback,0.0,POINT (845899.875949827 6379305.568073299)
0,fire -> biotic-dieback,1.4986301369863013,POINT (431240.4908504937 6383344.543152233)
0,biotic-dieback -> fire,0.4986301369863014,POINT (391454.504678454 6385172.689885035)
0,biotic-dieback -> fire,0.0,POINT (396553.9952666913 6384913.028307812)
0,biotic-dieback -> fire,1.0,POINT (425218.375705316 6383582.315547557)
0,biotic-dieback -> fire,0.4986301369863014,POINT (396686.08298471436 6384901.077309528)
0,biotic-dieback -> fire,0.0,POINT (418373.44711353455 6383867.405915783)
0,fire -> biotic-dieback,1.0,POINT (832842.2905604448 6378942.009210637)
0,biotic-dieback -> fire,0.0,POINT (399276.57727552514 6384733.216634986)
0,biotic-dieback -> fire,2.5013698630136987,POINT (405426.16727513267 6384434.3813326)
0,fire -> biotic-dieback,0.4986301369863014,POINT (406781.0944858052 6384338.027522988)
0,fire -> biotic-dieback,1.0,POINT (414400.89508548594 6384019.250224886)
0,fire -> biotic-dieback,1.0,POINT (414438.7128257606 6383975.828303005)
1,biotic-dieback -> fire,0.0,POINT (414438.7128257606 6383975.828303005)
0,biotic-dieback -> fire,0.4986301369863014,POINT (423453.80294135463 6383571.84383765)
1,storm -> biotic-dieback,0.0,POINT (431377.82307210757 6383241.37205129)
0,fire -> biotic-dieback,1.0,POINT (437349.1245432726 6382969.960653239)
0,storm -> biotic-dieback,1.5013698630136987,POINT (423606.0450781376 6383565.133081217)
1,biotic-dieback -> fire,0.4986301369863014,POINT (423606.0450781376 6383565.133081217)
0,fire -> biotic-dieback,1.0,POINT (435995.5074709308 6383080.779931371)
0,biotic-dieback -> fire,0.0,POINT (436438.50462980365 6383091.899502702)
0,biotic-dieback -> fire,0.0,POINT (436289.43602765875 6382949.565457497)
0,biotic-dieback -> fire,0.0,POINT (376364.58267937327 6385727.941811029)
0,fire -> biotic-dieback,2.0,POINT (414374.72165721026 6383881.442413823)
0,biotic-dieback -> fire,0.4986301369863014,POINT (420440.01295405807 6383838.766920096)
0,biotic-dieback -> fire,1.5013698630136987,POINT (406315.2999551017 6384340.503256734)
0,biotic-dieback -> fire,0.5013698630136987,POINT (431049.532398919 6383377.425535627)
0,biotic-dieback -> fire,2.5013698630136987,POINT (414734.67813286406 6383861.268646274)
1,fire -> biotic-dieback,1.0,POINT (414734.67813286406 6383861.268646274)
0,fire -> biotic-dieback,0.0,POINT (415471.5226361203 6383833.726541731)
0,fire -> biotic-dieback,0.5013698630136987,POINT (376270.4246094258 6385716.117810637)
0,biotic-dieback -> fire,3.0,POINT (424690.9479636564 6383378.849878304)
0,fire -> biotic-dieback,1.0,POINT (433555.6334116699 6383030.349496416)
0,fire -> biotic-dieback,2.0,POINT (436460.62941558106 6382815.945433384)
0,fire -> biotic-dieback,0.5013698630136987,POINT (767285.3760141522 6377713.67550271)
1,storm -> biotic-dieback,0.0,POINT (377865.0203841128 6385606.180558497)
0,biotic-dieback -> fire,1.0,POINT (422192.85484108934 6383453.056210946)
0,fire -> biotic-dieback,0.4986301369863014,POINT (436228.8889621005 6382850.193547436)
0,biotic-dieback -> fire,0.0,POINT (436750.3159296572 6382791.22830353)
0,fire -> biotic-dieback,1.0,POINT (381049.03312747576 6385348.861524773)
1,biotic-dieback -> fire,0.0,POINT (404268.3132804775 6384186.760341514)
0,biotic-dieback -> fire,1.0,POINT (436769.0117124869 6382762.648101046)
0,biotic-dieback -> fire,1.5013698630136987,POINT (771531.226536518 6377693.321439725)
0,biotic-dieback -> fire,1.0,POINT (771722.2296832432 6377660.962616801)
0,biotic-dieback -> fire,3.5013698630136987,POINT (797573.8376496844 6378025.741417638)
0,fire -> biotic-dieback,1.5013698630136987,POINT (380891.4625298266 6385433.076006501)
0,fire -> biotic-dieback,1.0,POINT (404994.8605310912 6384148.835135226)
0,fire -> biotic-dieback,0.5013698630136987,POINT (416114.58654304576 6383635.650192553)
0,biotic-dieback -> fire,2.0,POINT (419113.095445425 6383500.648298398)
0,biotic-dieback -> fire,3.0,POINT (424100.75302646967 6383262.591908693)
0,biotic-dieback -> fire,0.0,POINT (388651.7731129574 6384883.335753746)
0,biotic-dieback -> fire,1.0,POINT (408953.9766278498 6384031.415870702)
0,biotic-dieback -> fire,2.0,POINT (416244.87778469 6383583.421493772)
0,biotic-dieback -> fire,2.0,POINT (419130.4686202686 6383444.27223759)
0,fire -> biotic-dieback,4.002739726027397,POINT (759269.0193483746 6377423.621189772)
0,biotic-dieback -> fire,0.0,POINT (416042.573368455 6383583.310749091)
0,fire -> biotic-dieback,1.0,POINT (381223.0436446058 6385210.6840838585)
0,biotic-dieback -> fire,0.5013698630136987,POINT (389246.0052942708 6384826.054450571)
0,biotic-dieback -> fire,2.0,POINT (391727.74105101347 6384703.562263398)
0,fire -> biotic-dieback,1.5013698630136987,POINT (431669.61043634854 6382853.6288179485)
0,fire -> biotic-dieback,0.5013698630136987,POINT (391774.4364042448 6384681.803527489)
0,biotic-dieback -> fire,2.0,POINT (416228.7106295764 6383519.2871926855)
0,biotic-dieback -> fire,3.0,POINT (420577.64308664453 6383324.037130385)
0,fire -> biotic-dieback,1.5013698630136987,POINT (435792.67043593276 6382693.188930005)
0,biotic-dieback -> fire,2.0,POINT (612210.5620981659 6377646.597216519)
0,fire -> biotic-dieback,1.0,POINT (397809.95674781874 6384317.933527487)
0,fire -> biotic-dieback,1.0,POINT (398045.4287932381 6384312.7701061955)
0,biotic-dieback -> fire,4.002739726027397,POINT (797714.6740985168 6377893.006681425)
0,fire -> biotic-dieback,1.5013698630136987,POINT (760596.8534046465 6377316.911343836)
0,biotic-dieback -> fire,1.4986301369863013,POINT (391245.78135321266 6384616.054142908)
0,biotic-dieback -> fire,0.0,POINT (408698.93405366945 6383781.086352573)
0,biotic-dieback -> fire,2.5013698630136987,POINT (424821.63478398207 6383042.207262571)
0,fire -> biotic-dieback,0.0,POINT (848394.7562739557 6378751.534895332)
0,fire -> biotic-dieback,1.0,POINT (412860.655511998 6383552.10784086)
0,biotic-dieback -> fire,3.0,POINT (420493.2641306202 6383216.60158977)
0,fire -> biotic-dieback,2.0,POINT (438842.79857135465 6382398.015398634)
0,biotic-dieback -> fire,2.0,POINT (422267.24945422984 6383142.855909703)
0,biotic-dieback -> fire,2.0,POINT (423033.98676042224 6383076.100739185)
0,fire -> biotic-dieback,0.4986301369863014,POINT (435684.87245573616 6382530.277807764)
0,biotic-dieback -> fire,2.5013698630136987,POINT (420639.73383908765 6383154.47893119)
0,storm -> biotic-dieback,0.0,POINT (408138.9727497609 6383828.602061849)
1,biotic-dieback -> fire,1.0,POINT (408138.9727497609 6383828.602061849)
0,biotic-dieback -> fire,0.0,POINT (408991.2809178458 6383694.16805034)
0,fire -> biotic-dieback,0.0,POINT (409340.5088539488 6383651.700546731)
0,fire -> biotic-dieback,2.0,POINT (411339.4789605707 6383540.848216438)
1,biotic-dieback -> fire,1.5013698630136987,POINT (411339.4789605707 6383540.848216438)
0,biotic-dieback -> fire,3.0027397260273974,POINT (772200.048088064 6377310.018885594)
0,biotic-dieback -> fire,4.002739726027397,POINT (425175.1533003426 6382898.529341576)
0,biotic-dieback -> fire,2.0,POINT (426585.2056476821 6382836.9099161895)
0,fire -> biotic-dieback,0.4986301369863014,POINT (438455.45693898835 6382370.988219379)
0,biotic-dieback -> fire,2.0,POINT (771869.7066687372 6377264.568674442)
0,fire -> biotic-dieback,0.4986301369863014,POINT (391278.7507846242 6384387.358057267)
0,biotic-dieback -> fire,0.4986301369863014,POINT (394201.5852687316 6384266.166572568)
0,biotic-dieback -> fire,2.5013698630136987,POINT (421396.6315937562 6383039.3135972805)
1,storm -> fire,0.4986301369863014,POINT (436024.5734171668 6382398.250023157)
0,fire -> biotic-dieback,0.4986301369863014,POINT (392290.60514366825 6384331.140267055)
0,biotic-dieback -> fire,2.0,POINT (814366.8197874846 6377830.093580271)
0,fire -> biotic-dieback,3.0,POINT (848455.1280619334 6378552.953644279)
0,fire -> biotic-dieback,0.5013698630136987,POINT (394266.78885600955 6384182.057234832)
0,fire -> biotic-dieback,1.0,POINT (406146.195286438 6383635.128473146)
0,fire -> biotic-dieback,2.0,POINT (377770.99707405217 6385015.923728516)
0,biotic-dieback -> fire,1.0,POINT (391569.66409588617 6384322.068103787)
0,biotic-dieback -> fire,2.5013698630136987,POINT (428863.42618631973 6382605.985813529)
0,fire -> biotic-dieback,0.4986301369863014,POINT (391166.08387372375 6384357.095937644)
0,biotic-dieback -> fire,1.0,POINT (409637.94661404274 6383431.732762945)
0,biotic-dieback -> fire,0.4986301369863014,POINT (428657.0987377704 6382589.426446195)
0,biotic-dieback -> fire,1.5013698630136987,POINT (405679.1734192386 6383586.463271672)
0,biotic-dieback -> fire,0.0,POINT (414766.3761679178 6383216.402215257)
0,biotic-dieback -> fire,2.5013698630136987,POINT (421458.00012545695 6382895.700159319)
0,fire -> biotic-dieback,1.0,POINT (390916.57636544615 6384563.849766331)
0,storm -> biotic-dieback,0.0,POINT (378006.41443225887 6384886.056066739)
0,biotic-dieback -> fire,2.0,POINT (389918.9429681376 6384347.86024637)
0,fire -> biotic-dieback,3.0,POINT (408119.24661089556 6383468.861553166)
1,biotic-dieback -> fire,0.5013698630136987,POINT (408119.24661089556 6383468.861553166)
0,biotic-dieback -> fire,3.0027397260273974,POINT (409676.3787515698 6383402.1527347565)
0,biotic-dieback -> fire,0.0,POINT (415085.7048944566 6383221.621086887)
0,biotic-dieback -> fire,2.0,POINT (423001.87610200455 6382799.535683634)
0,biotic-dieback -> fire,0.4986301369863014,POINT (423041.59632349404 6382797.781823396)
0,biotic-dieback -> fire,4.002739726027397,POINT (428701.84065796493 6382550.428339911)
0,storm -> biotic-dieback,0.4986301369863014,POINT (428928.2544380002 6382622.487045117)
1,biotic-dieback -> fire,1.4986301369863013,POINT (428928.2544380002 6382622.487045117)
0,biotic-dieback -> fire,2.0,POINT (409694.95295968314 6383373.492030908)
0,fire -> biotic-dieback,0.0,POINT (415056.1667480927 6383113.749059824)
0,biotic-dieback -> fire,2.0,POINT (421997.4586778659 6382971.447687767)
0,biotic-dieback -> fire,2.5013698630136987,POINT (423733.04140028695 6382902.12689086)
0,storm -> biotic-dieback,0.0,POINT (428478.4380122373 6382537.856342624)
1,biotic-dieback -> fire,1.4986301369863013,POINT (428478.4380122373 6382537.856342624)
0,biotic-dieback -> fire,1.0,POINT (428551.6834188076 6382529.12694372)
0,biotic-dieback -> fire,3.0,POINT (428780.0846847995 6382519.247725518)
0,biotic-dieback -> fire,1.5013698630136987,POINT (425199.7949322819 6382617.485491254)
0,biotic-dieback -> fire,0.5013698630136987,POINT (436713.6026880392 6382153.46874755)
0,biotic-dieback -> fire,1.0,POINT (414904.0711385967 6383051.1604625825)
0,biotic-dieback -> fire,2.0,POINT (420126.54932456283 6382802.0711644245)
0,biotic-dieback -> fire,0.0,POINT (434462.4745041561 6382259.794193319)
0,biotic-dieback -> fire,0.0,POINT (436353.63754799525 6382086.588457023)
0,biotic-dieback -> fire,3.0,POINT (427761.15715095564 6382424.3974124435)
0,biotic-dieback -> fire,3.0,POINT (427800.8797477712 6382422.6736885635)
0,biotic-dieback -> fire,3.0,POINT (427840.6023555006 6382420.950216211)
0,biotic-dieback -> fire,0.4986301369863014,POINT (431434.949432946 6382252.144439744)
0,biotic-dieback -> fire,2.0,POINT (420044.01347802905 6382736.2569581065)
0,biotic-dieback -> fire,2.0,POINT (420093.66425652744 6382734.041236596)
0,biotic-dieback -> fire,3.0,POINT (427740.09170647507 6382397.514217493)
0,biotic-dieback -> fire,1.4986301369863013,POINT (796687.5593389514 6377253.748133575)
0,storm -> biotic-dieback,0.0,POINT (408385.9089791549 6383202.162115857)
1,biotic-dieback -> fire,1.0,POINT (408385.9089791549 6383202.162115857)
0,biotic-dieback -> fire,1.4986301369863013,POINT (796850.6974809477 6377220.654315287)
0,fire -> biotic-dieback,2.0,POINT (377994.992837731 6384726.338711445)
0,fire -> biotic-dieback,0.4986301369863014,POINT (392667.9724350385 6383990.10240833)
0,fire -> biotic-dieback,0.4986301369863014,POINT (392707.685118322 6383988.156470081)
0,biotic-dieback -> fire,2.0,POINT (403033.3961632984 6383490.74497994)
0,fire -> biotic-dieback,2.0,POINT (412148.4916069999 6383065.8096127)
0,fire -> biotic-dieback,0.5013698630136987,POINT (414848.7476577334 6382928.575402154)
0,fire -> biotic-dieback,0.4986301369863014,POINT (392726.1824667521 6383959.445591536)
0,biotic-dieback -> fire,0.0,POINT (400033.5576820198 6383605.694549767)
0,biotic-dieback -> fire,2.0,POINT (401111.2442673591 6383544.432817385)
0,biotic-dieback -> fire,2.5013698630136987,POINT (410161.2976907158 6383129.517925611)
1,fire -> biotic-dieback,1.0,POINT (410161.2976907158 6383129.517925611)
0,biotic-dieback -> fire,3.0027397260273974,POINT (403096.1792833159 6383404.365489206)
0,fire -> biotic-dieback,2.5013698630136987,POINT (410199.73410906445 6383099.941008988)
1,biotic-dieback -> fire,1.0,POINT (410199.73410906445 6383099.941008988)
0,biotic-dieback -> fire,2.0,POINT (419553.7157440829 6382674.760882846)
0,biotic-dieback -> fire,2.0,POINT (428031.0366630408 6382223.669095995)
0,biotic-dieback -> fire,0.4986301369863014,POINT (431459.9914798395 6382139.88562552)
0,biotic-dieback -> fire,0.0,POINT (437013.77187083237 6381897.666324662)
0,fire -> biotic-dieback,1.4986301369863013,POINT (437925.8574266094 6381880.345874931)
0,biotic-dieback -> fire,1.4986301369863013,POINT (796546.9012575626 6377151.167951888)
0,fire -> biotic-dieback,3.0,POINT (410286.75123413344 6383044.953088012)
1,biotic-dieback -> fire,0.5013698630136987,POINT (410286.75123413344 6383044.953088012)
0,biotic-dieback -> fire,2.0,POINT (419383.6604835636 6382654.566878214)
